dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
1.3440384,3,1,8,12,0,6,0,1,0.86,0.7879,0.4,0.3582
1.3034304,2,0,4,7,0,5,1,2,0.34,0.3182,0.53,0.2836
1.3040352,2,0,4,14,0,5,1,1,0.6,0.6212,0.35,0.3284
1.352592,4,1,11,7,0,0,0,1,0.3,0.3182,0.89,0.0896
1.3178592,4,0,10,16,0,4,1,1,0.58,0.5455,0.49,0.194
1.331424,1,1,3,22,0,0,0,1,0.4,0.4091,0.54,0.194
1.3267584,1,1,1,10,0,2,1,3,0.3,0.2879,0.87,0.2537
1.3295232,1,1,2,12,0,6,0,1,0.36,0.3485,0.43,0.194
1.3175136,4,0,10,0,0,0,0,3,0.36,0.3333,0.93,0.2985
1.2958272,1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642
1.319328,4,0,10,11,0,0,0,1,0.46,0.4545,0.72,0.1642
1.3148352,3,0,9,17,0,4,1,1,0.72,0.6667,0.54,0.2537
1.354752,4,1,12,3,0,4,1,1,0.22,0.2273,0.55,0.194
1.3425696,3,1,7,8,0,3,1,1,0.78,0.7424,0.62,0.1045
1.353024,4,1,11,22,0,5,1,1,0.32,0.303,0.53,0.2537
1.3245984,1,0,12,1,0,5,1,3,0.4,0.4091,0.87,0.194
1.3397184,2,1,6,20,0,5,1,1,0.68,0.6364,0.44,0.194
1.3404096,3,1,6,20,0,6,0,1,0.78,0.6818,0.31,0.194
1.299456,1,0,3,23,0,1,1,1,0.28,0.3182,0.48,0.0
1.3455936,3,1,8,13,0,3,1,1,0.76,0.6818,0.48,0.1045
1.317168,4,0,9,9,0,3,1,3,0.62,0.5455,0.94,0.2239
1.296432,1,0,1,21,0,1,1,3,0.16,0.197,0.59,0.0896
1.3546656,4,1,12,13,0,3,1,1,0.46,0.4545,0.41,0.2836
1.295568,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179
1.3271904,1,1,1,17,0,0,0,2,0.16,0.1818,0.8,0.1045
1.3349664,2,1,4,7,0,6,0,1,0.5,0.4848,0.82,0.2836
1.3196736,4,0,10,9,0,4,1,2,0.5,0.4848,0.82,0.1642
1.3341024,2,1,4,20,0,3,1,1,0.36,0.3333,0.46,0.3284
1.350864,4,1,10,4,0,1,1,1,0.38,0.3939,0.66,0.0
1.3120704,3,0,7,12,0,0,0,1,0.9,0.7727,0.25,0.194
1.3078368,2,0,6,15,0,0,0,1,0.8,0.7727,0.59,0.2985
1.3461984,3,1,8,9,0,3,1,1,0.7,0.6515,0.51,0.194
1.3187232,4,0,10,10,0,0,0,1,0.54,0.5152,0.45,0.2537
1.296864,1,0,2,22,0,6,0,1,0.26,0.2727,0.93,0.1343
1.3248576,1,0,12,0,1,1,0,1,0.22,0.2273,0.75,0.1642
1.3296096,1,1,2,23,0,0,0,2,0.22,0.2273,0.93,0.1642
1.3462848,3,1,8,3,0,4,1,1,0.62,0.5909,0.73,0.0
1.3455936,3,1,8,11,0,3,1,1,0.72,0.6667,0.58,0.0896
1.3181184,4,0,10,4,0,0,0,1,0.44,0.4394,0.88,0.0
1.2970368,1,0,2,13,0,1,1,2,0.36,0.3636,0.57,0.0896
1.3252896,1,0,12,19,0,6,0,1,0.42,0.4242,0.54,0.2239
1.3010976,2,0,3,14,0,6,0,1,0.34,0.3182,0.29,0.2239
1.35,4,1,10,13,0,5,1,1,0.56,0.5303,0.37,0.3881
1.3079232,2,0,6,8,0,1,1,1,0.58,0.5455,0.49,0.4478
1.327536,1,1,1,21,0,4,1,2,0.4,0.4091,0.76,0.1045
1.3304736,1,1,2,7,0,3,1,2,0.26,0.2727,0.81,0.1343
1.3476672,3,1,9,22,0,6,0,1,0.56,0.5303,0.52,0.0
1.3393728,2,1,6,17,0,1,1,2,0.8,0.7121,0.41,0.3582
1.2950496,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896
1.338336,2,1,5,14,0,3,1,1,0.72,0.6515,0.42,0.1343
1.3442976,3,1,8,1,0,2,1,1,0.7,0.6667,0.84,0.1343
1.30032,1,0,3,10,0,4,1,1,0.44,0.4394,0.54,0.3284
1.3055904,2,0,5,5,0,2,1,3,0.52,0.5,0.94,0.2537
1.3264128,1,1,1,1,0,5,1,2,0.38,0.3939,0.76,0.2985
1.302048,2,0,4,17,0,3,1,1,0.52,0.5,0.32,0.4478
1.3388544,2,1,6,9,0,2,1,2,0.52,0.5,0.72,0.2537
1.3523328,4,1,11,13,0,4,1,1,0.44,0.4394,0.18,0.4179
1.333584,2,1,4,17,0,4,1,1,0.5,0.4848,0.31,0.1642
1.3423968,3,1,7,2,0,1,1,1,0.7,0.6667,0.74,0.1045
1.3549248,4,1,12,20,0,6,0,2,0.36,0.3788,1.0,0.0
1.3434336,3,1,7,17,0,6,0,1,0.82,0.7576,0.46,0.194
1.315008,3,0,9,17,0,6,0,1,0.72,0.6818,0.7,0.2239
1.3118976,3,0,7,19,0,5,1,1,0.9,0.8485,0.42,0.2239
1.3299552,1,1,2,19,0,4,1,1,0.5,0.4848,0.39,0.0896
1.307232,2,0,6,6,0,0,0,2,0.62,0.6061,0.61,0.1045
1.333584,2,1,4,0,0,4,1,1,0.52,0.5,0.23,0.4179
1.3246848,1,0,12,18,0,6,0,1,0.3,0.3182,0.42,0.0896
1.3270176,1,1,1,8,0,5,1,1,0.22,0.2121,0.64,0.2537
1.2943584,1,0,1,14,0,5,1,2,0.2,0.197,0.4,0.2537
1.3164768,3,0,9,13,0,2,1,2,0.56,0.5303,0.94,0.1343
1.3031712,2,0,4,10,0,2,1,2,0.5,0.4848,0.72,0.2239
1.331856,1,1,3,3,0,5,1,2,0.4,0.4091,0.87,0.2836
1.3244256,1,0,12,20,0,3,1,2,0.5,0.4848,0.94,0.3582
1.3099104,3,0,7,23,0,3,1,1,0.68,0.6364,0.83,0.2239
1.3131072,3,0,8,21,0,5,1,1,0.7,0.6515,0.48,0.1343
1.346544,3,1,9,15,0,0,0,3,0.74,0.7121,0.74,0.1343
1.350432,4,1,10,9,0,3,1,2,0.42,0.4242,0.77,0.0
1.3280544,1,1,2,22,0,3,1,1,0.5,0.4848,0.55,0.194
1.3311648,1,1,3,21,0,4,1,1,0.6,0.6212,0.43,0.3881
1.3056768,2,0,5,15,0,3,1,1,0.6,0.5758,0.78,0.2537
1.3256352,1,1,1,7,0,3,1,1,0.02,0.0455,0.44,0.194
1.3442976,3,1,8,3,0,2,1,1,0.7,0.6667,0.84,0.0
1.296864,1,0,2,15,0,6,0,3,0.22,0.2727,1.0,0.0
1.3114656,3,0,7,19,0,0,0,1,0.86,0.803,0.47,0.1642
1.3350528,2,1,4,5,0,0,0,2,0.44,0.4394,0.77,0.2239
1.297728,1,0,2,4,0,2,1,1,0.22,0.1818,0.37,0.5224
1.3506048,4,1,10,7,0,5,1,3,0.54,0.5152,0.94,0.0
1.3401504,2,1,6,9,0,3,1,2,0.72,0.697,0.74,0.0
1.3243392,4,0,12,4,0,2,1,2,0.36,0.3636,0.53,0.1045
1.2971232,1,0,2,5,0,2,1,1,0.26,0.2273,0.81,0.3284
1.31544,3,0,9,17,0,4,1,3,0.64,0.5606,0.94,0.2836
1.3363488,2,1,5,11,0,1,1,2,0.54,0.5152,0.73,0.194
1.3284864,1,1,2,2,0,1,1,1,0.22,0.2727,0.75,0.0
1.3563072,1,1,12,13,0,1,1,3,0.24,0.2576,0.81,0.1045
1.3364352,2,1,5,19,0,2,1,2,0.64,0.6061,0.69,0.2836
1.3321152,1,1,3,11,0,1,1,1,0.56,0.5303,0.68,0.1642
1.3559616,4,1,12,10,0,4,1,2,0.32,0.3333,0.66,0.0
1.29384,1,0,1,22,0,6,0,2,0.4,0.4091,0.94,0.2239
1.32408,4,0,12,14,0,6,0,1,0.28,0.2576,0.45,0.3582
1.3399776,2,1,6,8,0,1,1,2,0.54,0.5152,0.83,0.194
1.2959136,1,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896
1.297296,1,0,2,13,0,4,1,1,0.18,0.1667,0.29,0.2985
1.3349664,2,1,4,6,0,6,0,1,0.5,0.4848,0.82,0.2239
1.3479264,3,1,9,18,0,2,1,2,0.6,0.5455,0.88,0.1642
1.3353984,2,1,4,2,0,4,1,2,0.48,0.4697,0.55,0.1045
1.3371264,2,1,5,0,0,3,1,2,0.58,0.5455,0.88,0.0
1.2982464,1,0,2,11,1,1,0,2,0.32,0.3333,0.57,0.1045
1.3054176,2,0,5,16,0,0,0,1,0.64,0.6061,0.69,0.2537
1.3484448,4,1,9,12,0,1,1,1,0.56,0.5303,0.35,0.2985
1.3062816,2,0,5,22,0,3,1,1,0.66,0.6212,0.69,0.2537
1.3169088,4,0,9,13,0,0,0,2,0.68,0.6364,0.74,0.0
1.3545792,4,1,12,20,0,2,1,2,0.5,0.4848,0.63,0.2239
1.343952,3,1,8,2,0,5,1,1,0.68,0.6364,0.79,0.2239
1.3118112,3,0,7,7,0,4,1,1,0.72,0.6818,0.7,0.1642
1.3548384,4,1,12,9,0,5,1,2,0.3,0.303,0.81,0.1343
1.3067136,2,0,5,16,1,1,0,1,0.88,0.7879,0.37,0.2836
1.296864,1,0,2,5,0,6,0,3,0.2,0.2273,1.0,0.0896
1.3178592,4,0,10,17,0,4,1,1,0.56,0.5303,0.52,0.1343
1.3298688,1,1,2,7,0,3,1,1,0.32,0.3333,0.76,0.0896
1.3256352,1,1,1,21,0,3,1,2,0.2,0.2576,0.44,0.0
1.3081824,2,0,6,10,0,4,1,2,0.66,0.6212,0.61,0.2537
1.3177728,4,0,10,13,0,3,1,1,0.64,0.6212,0.41,0.2239
1.3188096,4,0,10,14,0,1,1,1,0.58,0.5455,0.49,0.194
1.3100832,3,0,7,0,0,5,1,1,0.74,0.697,0.66,0.1045
1.3209696,4,0,11,18,1,5,0,1,0.34,0.3182,0.39,0.2537
1.314576,3,0,8,16,0,1,1,1,0.72,0.6515,0.42,0.1642
1.355616,4,1,12,23,0,0,0,2,0.36,0.3485,0.93,0.1343
1.325376,1,1,1,8,0,0,0,1,0.26,0.2727,0.87,0.1045
1.3505184,4,1,10,15,0,4,1,2,0.6,0.6061,0.6,0.194
1.3346208,2,1,4,1,0,2,1,1,0.64,0.6212,0.57,0.1642
1.3010112,2,0,3,3,0,5,1,1,0.2,0.2273,0.69,0.1045
1.3442112,3,1,8,19,0,1,1,1,0.78,0.7424,0.59,0.194
1.3480992,3,1,9,21,0,4,1,1,0.56,0.5303,0.64,0.194
1.3246848,1,0,12,22,0,6,0,1,0.24,0.2879,0.52,0.0
1.3423968,3,1,7,7,0,1,1,1,0.72,0.6818,0.7,0.0896
1.2963456,1,0,1,1,0,0,0,1,0.14,0.2121,0.8,0.0
1.3519008,4,1,11,3,0,6,0,2,0.34,0.3182,0.49,0.2537
1.2943584,1,0,1,15,0,5,1,2,0.2,0.2121,0.37,0.1642
1.3295232,1,1,2,8,0,6,0,1,0.22,0.2727,0.87,0.0
1.349568,4,1,10,17,0,0,0,3,0.4,0.4091,0.82,0.2239
1.320192,4,0,11,23,0,3,1,1,0.36,0.3636,0.76,0.0896
1.3270176,1,1,1,2,0,5,1,1,0.26,0.2727,0.48,0.1343
1.3212288,4,0,11,7,0,1,1,1,0.44,0.4394,0.72,0.2537
1.3544928,4,1,12,9,0,1,1,1,0.4,0.4091,0.87,0.0896
1.3419648,3,1,7,6,0,3,1,1,0.64,0.5758,0.89,0.1343
1.3532832,4,1,11,0,0,1,1,1,0.36,0.3485,0.66,0.2239
1.3181184,4,0,10,12,0,0,0,1,0.64,0.6212,0.44,0.0896
1.3286592,1,1,2,1,0,3,1,1,0.28,0.2727,0.61,0.1642
1.3332384,2,1,4,19,0,0,0,1,0.52,0.5,0.55,0.2239
1.3372128,2,1,5,3,0,4,1,1,0.6,0.5909,0.73,0.2537
1.3112928,3,0,7,12,0,5,1,1,0.94,0.9545,0.48,0.1642
1.331856,1,1,3,18,0,5,1,3,0.48,0.4697,0.82,0.0896
1.343088,3,1,7,21,0,2,1,1,0.74,0.697,0.66,0.2239
1.299024,1,0,3,10,0,3,1,1,0.32,0.303,0.49,0.2836
1.3550112,4,1,12,6,0,0,0,3,0.4,0.4091,0.94,0.1045
1.3161312,3,0,9,5,0,5,1,1,0.38,0.3939,0.76,0.194
1.323216,4,0,12,18,0,3,1,3,0.4,0.4091,0.94,0.2985
1.301616,2,0,4,21,0,5,1,1,0.32,0.3333,0.53,0.1343
1.3233888,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0.0
1.340496,3,1,6,0,0,0,0,1,0.7,0.6515,0.51,0.0
1.3246848,1,0,12,12,0,6,0,1,0.34,0.3182,0.39,0.2836
1.3080096,2,0,6,11,0,2,1,1,0.64,0.6212,0.41,0.2836
1.3296096,1,1,2,11,0,0,0,2,0.26,0.2273,0.56,0.3284
1.305504,2,0,5,16,0,1,1,3,0.6,0.5758,0.78,0.2537
1.2949632,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0
1.2965184,1,0,2,22,0,2,1,2,0.22,0.2576,0.87,0.0896
1.3433472,3,1,7,6,0,5,1,1,0.7,0.6667,0.79,0.0
1.335744,2,1,4,23,0,1,1,2,0.52,0.5,0.55,0.2239
1.3540608,4,1,11,6,0,3,1,2,0.26,0.2576,0.65,0.2239
1.3337568,2,1,4,7,0,6,0,1,0.32,0.303,0.33,0.2836
1.3536288,4,1,11,19,0,5,1,2,0.46,0.4545,0.47,0.1642
1.3181184,4,0,10,1,0,0,0,1,0.46,0.4545,0.88,0.0
1.3453344,3,1,8,5,0,0,0,2,0.6,0.5909,0.73,0.1343
1.304208,2,0,5,10,0,0,0,2,0.48,0.4697,0.63,0.194
1.3265856,1,1,1,7,0,0,0,1,0.12,0.1212,0.54,0.2836
1.2957408,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045
1.3416192,3,1,7,22,0,6,0,1,0.84,0.8333,0.59,0.194
1.3303008,1,1,2,11,0,1,1,1,0.36,0.3333,0.43,0.2537
1.3493952,4,1,10,20,0,5,1,1,0.6,0.5758,0.78,0.1343
1.340928,3,1,6,9,0,5,1,1,0.76,0.697,0.55,0.1642
1.2970368,1,0,2,11,0,1,1,1,0.3,0.3182,0.65,0.0896
1.3239072,4,0,12,20,0,4,1,1,0.52,0.5,0.59,0.3284
1.3536288,4,1,11,14,0,5,1,1,0.5,0.4848,0.36,0.2537
1.338768,2,1,6,6,0,1,1,1,0.52,0.5,0.68,0.0
1.3368672,2,1,5,3,0,0,0,2,0.54,0.5152,0.64,0.1343
1.3298688,1,1,2,5,0,3,1,1,0.32,0.3333,0.7,0.1045
1.3134528,3,0,8,1,0,2,1,1,0.64,0.6061,0.69,0.1642
1.2945312,1,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627
1.3040352,2,0,4,9,0,5,1,1,0.54,0.5152,0.39,0.3284
1.3309056,1,1,3,3,0,1,1,1,0.22,0.2273,0.51,0.1642
1.3418784,3,1,7,13,0,2,1,1,0.82,0.7273,0.38,0.194
1.3307328,1,1,3,21,0,6,0,1,0.46,0.4545,0.19,0.3284
1.3211424,4,0,11,8,0,0,0,1,0.34,0.3485,0.66,0.0896
1.2974688,1,0,2,17,0,6,0,1,0.32,0.2879,0.31,0.5224
1.3120704,3,0,7,8,0,0,0,1,0.76,0.697,0.55,0.2239
1.3498272,4,1,10,20,0,3,1,1,0.52,0.5,0.48,0.4925
1.34784,3,1,9,15,0,1,1,2,0.64,0.6061,0.65,0.2537
1.3490496,4,1,10,16,0,1,1,2,0.62,0.6212,0.46,0.2537
1.3429152,3,1,7,11,0,0,0,2,0.66,0.6212,0.74,0.0
1.308528,2,0,6,1,0,1,1,1,0.64,0.5758,0.89,0.0896
1.35,4,1,10,18,0,5,1,1,0.44,0.4394,0.38,0.2985
1.3523328,4,1,11,1,0,4,1,3,0.3,0.2727,0.52,0.3582
1.319328,4,0,10,10,0,0,0,1,0.42,0.4242,0.71,0.0896
1.3182048,4,0,10,1,1,1,0,1,0.48,0.4697,0.88,0.0
1.315008,3,0,9,11,0,6,0,3,0.66,0.6212,0.69,0.2836
1.3233024,4,0,12,7,0,4,1,1,0.22,0.2121,0.6,0.2239
1.3414464,3,1,7,20,0,4,1,2,0.86,0.7879,0.41,0.2239
1.326672,1,1,1,0,1,1,0,1,0.14,0.1515,0.46,0.1343
1.3463712,3,1,8,17,0,5,1,1,0.88,0.7727,0.32,0.1642
1.3017024,2,0,4,21,0,6,0,1,0.32,0.303,0.61,0.2537
1.3398912,2,1,6,6,0,0,0,1,0.52,0.5,0.72,0.1045
1.3021344,2,0,4,18,0,4,1,1,0.48,0.4697,0.55,0.2537
1.3563936,1,1,12,8,1,2,0,2,0.24,0.2879,0.87,0.0
1.3403232,3,1,6,17,0,5,1,2,0.82,0.7273,0.38,0.1642
1.3225248,4,0,11,11,0,2,1,3,0.5,0.4848,0.88,0.2985
1.3064544,2,0,5,23,0,5,1,1,0.58,0.5455,0.88,0.1343
1.303344,2,0,4,13,0,4,1,1,0.48,0.4697,0.33,0.3284
1.3254624,1,1,1,6,1,1,0,1,0.26,0.2273,0.41,0.3881
1.3353984,2,1,4,23,0,4,1,1,0.5,0.4848,0.88,0.1642
1.3347072,2,1,4,8,0,3,1,3,0.5,0.4848,0.39,0.194
1.3027392,2,0,4,3,0,4,1,1,0.34,0.3333,0.81,0.1343
1.3136256,3,0,8,15,0,4,1,1,0.8,0.7273,0.46,0.3582
1.3195008,4,0,10,3,0,2,1,1,0.4,0.4091,0.87,0.0
1.3554432,4,1,12,19,0,5,1,1,0.34,0.3485,0.53,0.0896
1.3453344,3,1,8,7,0,0,0,2,0.62,0.6061,0.69,0.1343
1.3324608,2,1,3,5,0,5,1,2,0.5,0.4848,0.94,0.0
1.3511232,4,1,10,12,0,4,1,2,0.56,0.5303,0.78,0.1045
1.305072,2,0,5,3,0,3,1,1,0.5,0.4848,0.63,0.2239
1.30464,2,0,5,23,0,5,1,1,0.44,0.4394,0.82,0.1343
1.2940992,1,0,1,4,0,2,1,1,0.14,0.1818,0.63,0.0896
1.3299552,1,1,2,18,0,4,1,1,0.54,0.5152,0.37,0.1343
1.3156128,3,0,9,11,0,6,0,1,0.72,0.6818,0.62,0.2537
1.308528,2,0,6,3,0,1,1,3,0.64,0.5758,0.89,0.0
1.3108608,3,0,7,10,0,0,0,1,0.74,0.6818,0.6,0.2239
1.3036032,2,0,4,13,0,0,0,1,0.7,0.6515,0.58,0.2836
1.3381632,2,1,5,3,1,1,0,1,0.62,0.5909,0.73,0.1642
1.302048,2,0,4,9,0,3,1,1,0.36,0.3333,0.46,0.2537
1.3013568,2,0,3,17,0,2,1,1,0.4,0.4091,0.2,0.1343
1.3097376,3,0,7,5,1,1,0,2,0.64,0.5758,0.83,0.1343
1.3172544,4,0,9,12,0,4,1,1,0.66,0.6212,0.61,0.1642
1.3178592,4,0,10,12,0,4,1,1,0.56,0.5303,0.49,0.0896
1.3186368,4,0,10,11,0,6,0,1,0.56,0.5303,0.4,0.3881
1.3169088,4,0,9,7,0,0,0,2,0.6,0.5152,0.94,0.1343
1.3299552,1,1,2,13,0,4,1,1,0.52,0.5,0.39,0.194
1.3322016,1,1,3,10,0,2,1,1,0.54,0.5152,0.88,0.194
1.314576,3,0,8,23,0,1,1,1,0.6,0.6061,0.6,0.0896
1.3250304,1,0,12,1,0,3,1,1,0.32,0.3182,0.76,0.1642
1.3544928,4,1,12,19,0,1,1,1,0.5,0.4848,0.68,0.0896
1.3563072,1,1,12,10,0,1,1,2,0.26,0.303,0.65,0.0
1.3417056,3,1,7,8,0,0,0,1,0.84,0.803,0.53,0.1343
1.312416,3,0,8,21,0,4,1,2,0.7,0.6667,0.74,0.194
1.3268448,1,1,1,14,0,3,1,1,0.3,0.2727,0.33,0.3881
1.3277952,1,1,1,20,0,0,0,1,0.3,0.2879,0.39,0.2239
1.3152672,3,0,9,23,0,2,1,3,0.54,0.5152,0.94,0.2537
1.3143168,3,0,8,17,0,5,1,1,0.74,0.7121,0.74,0.2537
1.3330656,2,1,3,10,0,5,1,2,0.36,0.3636,0.57,0.1045
1.35216,4,1,11,9,0,2,1,1,0.26,0.2576,0.6,0.1642
1.3242528,4,0,12,22,0,1,1,2,0.36,0.3485,0.57,0.1642
1.3195872,4,0,10,4,0,3,1,1,0.42,0.4242,0.71,0.2537
1.3286592,1,1,2,21,0,3,1,3,0.24,0.2273,0.87,0.194
1.3427424,3,1,7,16,0,5,1,2,0.68,0.6364,0.83,0.3284
1.320192,4,0,11,16,0,3,1,1,0.48,0.4697,0.51,0.1045
1.3467168,3,1,9,10,0,2,1,2,0.72,0.697,0.74,0.2537
1.326672,1,1,1,18,1,1,0,1,0.26,0.2273,0.52,0.3284
1.3386816,2,1,6,19,0,0,0,1,0.68,0.6364,0.34,0.2836
1.3018752,2,0,4,10,0,1,1,2,0.54,0.5152,0.45,0.3582
1.334448,2,1,4,17,0,0,0,1,0.7,0.6364,0.42,0.3284
1.329264,1,1,2,11,0,3,1,1,0.36,0.3333,0.53,0.2836
1.2946176,1,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836
1.3107744,3,0,7,3,0,6,0,1,0.6,0.5758,0.78,0.1343
1.3031712,2,0,4,7,0,2,1,2,0.52,0.5,0.55,0.0
1.3355712,2,1,4,5,0,6,0,1,0.34,0.3333,0.46,0.1343
1.3381632,2,1,5,6,1,1,0,1,0.62,0.5909,0.73,0.1642
1.3220928,4,0,11,10,1,4,0,1,0.36,0.3788,0.57,0.0
1.3493952,4,1,10,18,0,5,1,1,0.64,0.6212,0.57,0.1343
1.3529376,4,1,11,8,0,4,1,2,0.3,0.2879,0.61,0.2239
1.3181184,4,0,10,6,0,0,0,1,0.44,0.4394,0.88,0.0
1.3540608,4,1,11,21,0,3,1,1,0.3,0.303,0.39,0.1642
1.3036032,2,0,4,2,0,0,0,1,0.5,0.4848,0.88,0.194
1.3326336,2,1,3,16,0,0,0,1,0.48,0.4697,0.77,0.0
1.3077504,2,0,6,16,0,6,0,2,0.8,0.7273,0.46,0.194
1.3134528,3,0,8,9,0,2,1,1,0.68,0.6364,0.61,0.2836
1.3461984,3,1,8,19,0,3,1,1,0.7,0.6515,0.54,0.194
1.2979008,1,0,2,19,0,4,1,1,0.48,0.4697,0.55,0.3284
1.3041216,2,0,4,22,0,6,0,1,0.44,0.4394,0.67,0.1045
1.3277088,1,1,1,10,0,6,0,1,0.26,0.2727,0.7,0.1343
1.3274496,1,1,1,6,0,3,1,1,0.24,0.2273,0.73,0.2239
1.3238208,4,0,12,5,0,3,1,2,0.26,0.303,0.81,0.0
1.2965184,1,0,2,13,0,2,1,2,0.2,0.2576,0.86,0.0
1.335312,2,1,4,23,0,3,1,2,0.5,0.4848,0.51,0.0896
1.2999744,1,0,3,1,0,0,0,1,0.36,0.3485,0.66,0.1343
1.3179456,4,0,10,18,0,5,1,1,0.56,0.5303,0.6,0.0896
1.3442976,3,1,8,12,0,2,1,2,0.8,0.7576,0.55,0.1343
1.3281408,1,1,2,7,0,4,1,3,0.36,0.3788,0.93,0.0
1.3365216,2,1,5,6,0,3,1,2,0.56,0.5303,0.88,0.1045
1.318464,4,0,10,16,0,4,1,1,0.66,0.6212,0.74,0.2239
1.338768,2,1,6,3,0,1,1,2,0.56,0.5303,0.6,0.1642
1.3173408,4,0,9,8,0,5,1,1,0.54,0.5152,0.77,0.1343
1.308528,2,0,6,21,0,1,1,1,0.64,0.6061,0.73,0.1642
1.3338432,2,1,4,9,0,0,0,1,0.44,0.4394,0.26,0.2239
1.3555296,4,1,12,4,0,6,0,2,0.24,0.2576,0.87,0.1045
1.3161312,3,0,9,1,0,5,1,1,0.42,0.4242,0.67,0.194
1.3186368,4,0,10,9,0,6,0,1,0.52,0.5,0.48,0.2985
1.3099104,3,0,7,5,0,3,1,1,0.68,0.6364,0.83,0.0896
1.3079232,2,0,6,2,0,1,1,1,0.62,0.5909,0.73,0.2836
1.334448,2,1,4,12,0,0,0,1,0.64,0.6212,0.44,0.2836
1.350432,4,1,10,7,0,3,1,1,0.36,0.3636,0.81,0.1045
1.320192,4,0,11,17,0,3,1,1,0.44,0.4394,0.62,0.194
1.3040352,2,0,4,17,0,5,1,2,0.52,0.5,0.45,0.3881
1.324512,1,0,12,1,0,4,1,1,0.44,0.4394,0.94,0.0896
1.2999744,1,0,3,6,0,0,0,1,0.34,0.3636,0.66,0.0
1.3088736,3,0,6,17,0,5,1,1,0.76,0.6667,0.37,0.2537
1.3389408,2,1,6,15,0,3,1,1,0.64,0.6212,0.38,0.0
1.3311648,1,1,3,19,0,4,1,2,0.6,0.6212,0.4,0.4478
1.347408,3,1,9,13,0,3,1,1,0.7,0.6364,0.34,0.1343
1.3057632,2,0,5,4,0,4,1,1,0.48,0.4697,0.94,0.0
1.35216,4,1,11,8,0,2,1,1,0.22,0.2273,0.69,0.1642
1.2978144,1,0,2,0,0,3,1,1,0.22,0.2576,0.41,0.0896
1.3055904,2,0,5,3,0,2,1,3,0.54,0.5152,0.94,0.2537
1.2992832,1,0,3,15,0,6,0,2,0.46,0.4545,0.63,0.2985
1.3083552,2,0,6,12,0,6,0,1,0.74,0.697,0.66,0.0896
1.3446432,3,1,8,13,0,6,0,1,0.8,0.7424,0.49,0.3582
1.3342752,2,1,4,23,0,5,1,1,0.42,0.4242,0.62,0.0896
1.301184,2,0,3,4,0,0,0,3,0.18,0.197,0.74,0.1642
1.3545792,4,1,12,22,0,2,1,2,0.5,0.4848,0.63,0.2985
1.3493088,4,1,10,11,0,4,1,2,0.7,0.6515,0.7,0.1045
1.3379904,2,1,5,13,0,6,0,1,0.76,0.7273,0.66,0.194
1.3455936,3,1,8,16,0,3,1,3,0.74,0.6818,0.55,0.2239
1.3401504,2,1,6,19,0,3,1,1,0.88,0.7879,0.37,0.2537
1.2957408,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881
1.3440384,3,1,8,6,0,6,0,1,0.7,0.6667,0.84,0.2239
1.3405824,3,1,6,20,0,1,1,1,0.72,0.6515,0.3,0.4478
1.2986784,1,0,2,9,0,6,0,2,0.26,0.2576,0.56,0.1642
1.3182912,4,0,10,1,0,2,1,2,0.52,0.5,0.94,0.0896
1.2941856,1,0,1,0,0,3,1,1,0.2,0.2576,0.64,0.0
1.3226976,4,0,12,3,0,4,1,1,0.26,0.2424,0.56,0.2537
1.3563936,1,1,12,14,1,2,0,1,0.38,0.3939,0.46,0.2985
1.3185504,4,0,10,0,0,5,1,1,0.58,0.5455,0.94,0.0896
1.3433472,3,1,7,5,0,5,1,1,0.7,0.6667,0.84,0.0
1.3056768,2,0,5,0,0,3,1,2,0.54,0.5152,0.88,0.2239
1.3134528,3,0,8,5,0,2,1,1,0.62,0.5909,0.73,0.2836
1.3337568,2,1,4,0,0,6,0,1,0.42,0.4242,0.26,0.2985
1.302048,2,0,4,4,0,3,1,1,0.24,0.2424,0.65,0.1343
1.3048992,2,0,5,11,0,1,1,1,0.6,0.6212,0.46,0.2239
1.3419648,3,1,7,10,0,3,1,2,0.72,0.6818,0.62,0.1343
1.3100832,3,0,7,23,0,5,1,2,0.66,0.6061,0.78,0.0896
1.3368672,2,1,5,15,0,0,0,1,0.72,0.6515,0.45,0.3582
1.2958272,1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537
1.33272,2,1,3,10,0,1,1,1,0.5,0.4848,0.36,0.5821
1.3067136,2,0,5,11,1,1,0,1,0.82,0.7727,0.52,0.0
1.3415328,3,1,7,1,0,5,1,1,0.78,0.7273,0.55,0.2239
1.2944448,1,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582
1.302048,2,0,4,22,0,3,1,1,0.46,0.4545,0.41,0.2836
